consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	8fa61596fea8a0e8d8968c17101a15c7aaaa2f7153e62a57cf5bfff33cc4896f	291	-	0	de0075a36dc5f03fe6d42398ea18545729758391678378f8eb0b24269fd787ba	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	761bef8dcb918a3a12cb667c970f8849885f53225c25ec63b2098c14a7a67c6a	572	-	0	3682215f9e921aaee83816f6ac078b5df2cb6c0a34995b2ece8ec33db8a0933c	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	761bef8dcb918a3a12cb667c970f8849885f53225c25ec63b2098c14a7a67c6a	572	-	0	886fff2d81e9d4c488644dfaea4034f23e4c81be4373e2593ee96835da6bb631	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	8fa61596fea8a0e8d8968c17101a15c7aaaa2f7153e62a57cf5bfff33cc4896f	291	-	0	d24481dd6ab28ebf979c01880531f3a2f06d9677383cb807b819108f49f15cba	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	761bef8dcb918a3a12cb667c970f8849885f53225c25ec63b2098c14a7a67c6a	572	-	0	9e653dbdd9d0e7d547700b91a8ed477d32d0dff1d1d641f769a5fafeaee44a66	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	5c9a0b66c9c93db286f4b838a6020e54c479e9df7c47023787f6dacc5ecfc6ea	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	561b17f64db6e57b673c3d87de109d50e1f6304e9d2a6ef450c5726cc30ef2cd	73	-	0	c29f59b4cbb3b4db7b99ac91d9170b0b4edf9b6d76a19e164db2d8e8ce272f7d	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	14c67268d84cf6c9e437d1824a173ebd6925f7092fab6023abba286d6a3cb55b	44	-	0	527d9152ea5cbab70f9b28b159d74f19e0c4c3234a03340eaea98f5d037a78fd	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	12253dd2da432281578ab7af964a48b97138a0c35df6b98d3a63391332fae63c	88	-	0	10ab615ab51b2d13b3b58208189c5bb0ebe4aaf0d47fc6d0cbf78075432b8deb	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg2un 
requests-all	0	3faa14ab44242d97013afa97e6fd13b2c309931acb280a968182c6cdc86f552b	225	-	0	80e9c6c1f12555f9d53ea7cb676d094483ebcfad72c86aa608fe5fef157c3cff	4	-	/tmp/aecx/arms/A3/c06-unanswered-ro/home/.ae/sessions/tg2un/requests all 
