consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	0f7fbaa02e04fdeefd0e66f60598757fa3009ecc211b2dd7155a548e77a7bbd6	232	-	0	fd8a8d81cdb337665eda3767821752e9c638d0ed4b059958229edcd6050f7e19	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	87b390dcc78b9a08fc4ca744578e7548c50c1bf86a37ceb1abc8a7fa09c290a3	454	-	0	1376052fe9dfeb19c04514bef99deeaa439f8e2f2529ea4e9535402c73e8f830	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	87b390dcc78b9a08fc4ca744578e7548c50c1bf86a37ceb1abc8a7fa09c290a3	454	-	0	3c9f3e974a06ceef449d8781ed6dfb88adc805c4b09bdaa809682379a5db14af	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	0f7fbaa02e04fdeefd0e66f60598757fa3009ecc211b2dd7155a548e77a7bbd6	232	-	0	a4808af5a27b25ee8a64b4478adee7286826908d52b71f458bed98757f7a54a3	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	87b390dcc78b9a08fc4ca744578e7548c50c1bf86a37ceb1abc8a7fa09c290a3	454	-	0	e2647e5daaecaa00a68982b536dcac04abc0bbab8c17cb6a7c2c32e75556c8b2	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	fbeef7fda0a1d3b778859ac9a66b93545613a4abf3fe7a1e2e45fc6da87c9cee	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	162622314daf899ddbcc9f2a59f96c5d2d6ee9520f67a4af927d9d21e977f7b2	73	-	0	cca24151b6809eb6a222a358cec055fb002b859fd550ff8d91595daa07a026e7	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	8aed3796239c5d4e85c79dca9c0d5e5864ceeeea141edb0228deb53de7dfbcbc	37	-	0	5a365abb77f06178d217070453dff8211c95979f42db8aff1f08f4ffe0d72b48	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	e02327e925d03bc342ed8aae2b2e5e447217f83dd330d5479e469d465fbb7bf6	44	-	0	7ad7fab103a0657d12823d2ea5854b92c9907c24bde623f3b9769972c27d06dd	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status twda1 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	ac4b48a8ddb6b65ff67613d984bff940629e3f399ad925f83f42bd6fd2ad6a18	4	-	/tmp/aecx/arms/A3/c01-dead-rw/home/.ae/sessions/twda1/requests all 
