# manifest-root	/tmp/aelx/L-STOP/legacy-migration-injection/h/.ae/sessions
#path	type	mode	nlink	size	link	sha256
.	dir	755	6	192	-	-
.lifecycle.leg.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
.lifecycle.legx.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
leg'"$(touch SENTINEL_TOUCHED)"'x	dir	700	30	960	-	-
leg'"$(touch SENTINEL_TOUCHED)"'x/.watchdog.pid	file	644	1	6	-	fcb3264a05c8ef2e2e4e117774e9046762da89c71b5ff9f4622573084604f47d
leg'"$(touch SENTINEL_TOUCHED)"'x/_lib	file	700	1	38617	-	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40
leg'"$(touch SENTINEL_TOUCHED)"'x/_register-sid	file	700	1	4618	-	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811
leg'"$(touch SENTINEL_TOUCHED)"'x/agents	file	700	1	1190	-	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6
leg'"$(touch SENTINEL_TOUCHED)"'x/ask	file	700	1	452	-	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e
leg'"$(touch SENTINEL_TOUCHED)"'x/events-tail	file	700	1	2876	-	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79
leg'"$(touch SENTINEL_TOUCHED)"'x/focus	file	700	1	555	-	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34
leg'"$(touch SENTINEL_TOUCHED)"'x/goal	file	700	1	1247	-	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d
leg'"$(touch SENTINEL_TOUCHED)"'x/interrupt	file	700	1	1447	-	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949
leg'"$(touch SENTINEL_TOUCHED)"'x/launch.main.sh	file	700	1	14369	-	4dededd636eccd02a2732051015212bd083d062715e67952a98ff729462096c8
leg'"$(touch SENTINEL_TOUCHED)"'x/launch.main.started	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
leg'"$(touch SENTINEL_TOUCHED)"'x/loop	file	700	1	158	-	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411
leg'"$(touch SENTINEL_TOUCHED)"'x/mark-done	file	700	1	200	-	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98
leg'"$(touch SENTINEL_TOUCHED)"'x/memo	file	700	1	2291	-	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389
leg'"$(touch SENTINEL_TOUCHED)"'x/meta	file	644	1	597	-	1315171d38a9f84a0db5440713999d1a9d957c9de26d295a60a9b30461628a2a
leg'"$(touch SENTINEL_TOUCHED)"'x/meta.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
leg'"$(touch SENTINEL_TOUCHED)"'x/peak	file	700	1	73	-	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd
leg'"$(touch SENTINEL_TOUCHED)"'x/peek	file	700	1	707	-	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759
leg'"$(touch SENTINEL_TOUCHED)"'x/reply	file	700	1	3175	-	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41
leg'"$(touch SENTINEL_TOUCHED)"'x/requests	file	700	1	8092	-	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe
leg'"$(touch SENTINEL_TOUCHED)"'x/retire	file	700	1	1028	-	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b
leg'"$(touch SENTINEL_TOUCHED)"'x/review	file	700	1	801	-	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393
leg'"$(touch SENTINEL_TOUCHED)"'x/say	file	700	1	873	-	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c
leg'"$(touch SENTINEL_TOUCHED)"'x/send	file	700	1	2770	-	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8
leg'"$(touch SENTINEL_TOUCHED)"'x/spawn	file	700	1	930	-	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9
leg'"$(touch SENTINEL_TOUCHED)"'x/state	file	700	1	1560	-	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100
leg'"$(touch SENTINEL_TOUCHED)"'x/watchdog	file	700	1	46130	-	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1
leg'"$(touch SENTINEL_TOUCHED)"'x/workspace.md	file	644	1	9404	-	45017408afb2aa810b0b3c3c845bfd189a8edd7021115a142ad420dee95d384c
legx	dir	700	30	960	-	-
legx/.watchdog.pid	file	644	1	6	-	48dfced1f19caac085366aa78e8f6f302496589d0736bd6d8db97e199d56140e
legx/_lib	file	700	1	38617	-	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40
legx/_register-sid	file	700	1	4618	-	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811
legx/agents	file	700	1	1190	-	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6
legx/ask	file	700	1	452	-	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e
legx/events-tail	file	700	1	2876	-	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79
legx/focus	file	700	1	555	-	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34
legx/goal	file	700	1	1247	-	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d
