consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	0f881e0602e7f5ff747916e7d1a4800af2feb215956cf229f835166557ba78fa	314	-	0	3d77623a1f6a9b3c1e621c5c5e9b36f458a022667a472a3ddc96ec2331186a6b	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	75b40a60b8733f0896fdaaeb78fae66c8039e5c623de285d1a9a3f37fc855b7b	598	-	0	51285a3040f93d73fe01cd85299e87883e8ffd50a77192b2d47c94c38e231583	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	75b40a60b8733f0896fdaaeb78fae66c8039e5c623de285d1a9a3f37fc855b7b	598	-	0	51187c7d12ef20bb40587d874345fd2da2d815e226af0b7d3aaeb6768d0ddf48	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	520110309e36cc0470196879719a6fceddc7519c8ec5059f2c3a68e17001ea23	41	-	0	1a0022ccbec2484465be652ba7ecea39058530407aee0076f77e1b3c64331864	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	c358deff738020af23d59a0d425662cc101e80d5d9e1cb8ba4fa9b53c0654196	73	-	0	56f2b6df94025ce0ce59c49b1549f8b3831d4873bf82eea952bd93effc8e19bf	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	9be2e12cab5be5ebe38eef34333919c7af88009b10917788e636073aaba0b005	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	60fbed778353b5fbbc6f464e23891d1544cbce10ea61d1e3fd932c0c060bb296	73	-	0	fe1cecde8ca109357570fa3cd3251e6a7244184d43c598e0bc2675023ff3af87	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	667d90cd919529ba699bef7fe7a64b653f59dd7c10cce1e740b4cfcff7118099	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	12253dd2da432281578ab7af964a48b97138a0c35df6b98d3a63391332fae63c	88	-	0	1a11378ab896ff5c098bde4e7e55ba6949b350de6ac19f89faf871977282ee2b	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg1 
requests-all	0	842a3e174a3497beca9dcd53bf480bfedcc9abff66d86815c2c71c6984fe4299	209	-	0	68725a53059175bf5602c1a11a200861920b6e499aaf7a87803cbb3f78bbe214	4	-	/tmp/aecx/arms/A3/c09-524a-future-ts-ordinary-mtime-rw/home/.ae/sessions/tg1/requests all 
