consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	d3b5006db527f7dd314032084db2125b293c7fd9db7cd3fb92932abf9ccf00d4	288	-	0	7b20e10b5dcbd612987c3cf8f352bfdf2ddf87b670a4bae5cb420d6954ee6311	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	75c90e8528201b3b91b9a3afef7520d902dc1ebca62946f83e8f380c7ea7c966	579	-	0	bc14438637a8f1f699ed011749d2bae81a88ac82620bed70ab477651524ea3a2	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	75c90e8528201b3b91b9a3afef7520d902dc1ebca62946f83e8f380c7ea7c966	579	-	0	9cbc5f3e463f7bd4fa8bc8291eef3ba961c3b074e00613a2fb2a63f5eecb98a7	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	d3b5006db527f7dd314032084db2125b293c7fd9db7cd3fb92932abf9ccf00d4	288	-	0	af2fc012522648877821885aed8f207e3f876492dbe3715086ef9f5c4c5d4a50	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	75c90e8528201b3b91b9a3afef7520d902dc1ebca62946f83e8f380c7ea7c966	579	-	0	e90680370788af0bd66a8a8f5e80611cf5b69fa79b488decbc40999588a84230	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	1e43fd8860231a6b12abe2b441637255ceb4481d9d7ef17f4a524d297dd41df4	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	7649569ad6d9891b85bf5b0a5f569c4ac6f01f609b9d457064591541bcd072de	73	-	0	37bc6b2aae88bd4c47fb0544823eaca2ebda1226e68ea8fcc2e4c777ccf01495	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	4eec4c925bf58c4d6e57cf3c1c0c803d3291d9826ebe4ac822f8f3976e00b81f	41	-	0	964a0a53eac7de4428cf563a0a36bca68321631e2dccefbf54f0556cb19ccc61	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	12253dd2da432281578ab7af964a48b97138a0c35df6b98d3a63391332fae63c	88	-	0	66b8da2e395555f507255bf331dd7768a2ed93406e38726f8957aa4c187a9ee2	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg2bl 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	33941c5ec3b182d00d28ba8e9acdc13cf140e46267d0a44b4347d2fec7da694a	4	-	/tmp/aecx/arms/A3/c05-blocked-ro/home/.ae/sessions/tg2bl/requests all 
