consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c44200c0984b9a4878eb0df196094fd49e7972a29ae46dbfc74a2eb995eacd46	302	-	0	71e1a75976dc432377c8ae3678c7fb6fe87891ce748e7a82fb6176112617ea93	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	b3d0d48228e464b0b2fff65b1c7d811a80001270d07004129849f713c9f838bc	609	-	0	e7bb8abe593c690faf7431144255d368d45285eb4669fdbc3b18fbb35734a56d	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	21e28c02f56966f2a1d36a6753faa8c0d9548df8f22abb0261254553463bd19b	609	-	0	e3c673d2d17ea00e71113346400925ed3df7754c9ea98a1c8b3cbb217491af37	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	c44200c0984b9a4878eb0df196094fd49e7972a29ae46dbfc74a2eb995eacd46	302	-	0	101392094f4c9dea314cd927b019fe22f3bfa2f06e271b26b327fca81383f547	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	21e28c02f56966f2a1d36a6753faa8c0d9548df8f22abb0261254553463bd19b	609	-	0	e20cc3bc76a4653df22c0289be1d1221a7451ec96a4ac7567a1ba72aed215c9e	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	2c74e7dfc09267c02476dd0a7b31cc3b767bd0a193062fe724984f5384b4fe71	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	5739f353017d25720fa223b1012170f7935a954fdeb55b3d985161b42e22dc38	73	-	0	250f617658a003e3bc8f426f693826703034a3c3f9269c31a2c01e7f598f7e82	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	1e7e9c3611384a83ad62fb532e215d9586911d4818db709e4a3cd36343ac820f	49	-	0	9a6aed92b47d3fc4dc940134375ad3f49e5cb2fba18f4d4af9a618143fb512ad	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	929564d17acb1deab5e6b3d7950fa2c41fa656abf0cf6b3a551ef38904db80f2	85	-	0	d1c8762e4437e55333132a221dd89c5bb385e82320162f06c4097269a69949a9	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tpairdeadoverstale 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	e78408486bac7ad42acc5c6ec1130e2e9eaec95a31f5588146087f2f1e0cfe1f	4	-	/tmp/aecx/arms/A3b/c01-dead-over-stale-rw/home/.ae/sessions/tpairdeadoverstale/requests all 
