consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
age10_list_json	0	d790d5d85789615ec42e4cc55ec4313ea69eaef9fe87c62c915f6809b429755d	565	-	0	31757ac28e8ca533ad9cc1d252df9a8dacce13d3711e908d42d98aeba1901b57	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
age10_list_needsattn	0	520110309e36cc0470196879719a6fceddc7519c8ec5059f2c3a68e17001ea23	41	-	0	8d8aedd5bbcba14b56cd8cef84fd85cba63b5bf31c57c60e210a36295f02ebf3	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
age10_next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	453e53b35f8376029e3ac0d5488b52f1cbe4ab90660edf2877f3c2659540f554	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
age1799_list_json	0	d8e58daa0ff7105d996b71482ef1dded00c8709c126166dfe757d1b767f1b99f	565	-	0	9ae085b87f152a6b6a115eff7ccc4b9caaf45f04146bfbeb268a12523de45063	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
age1799_list_needsattn	0	520110309e36cc0470196879719a6fceddc7519c8ec5059f2c3a68e17001ea23	41	-	0	53cedf6a4918349720e17cf8b7b6745884d84063d6e2c5e52ebd954e583b64b7	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
age1799_next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	a5b439eccdb861ae56aefd38f6578373e90c2b447d4ae3ad03b02b92a1b7e87c	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
age1800_list_json	0	de0e13f505ebf86075394622d052ce565b070971729f53c6c29ee5daf473d143	572	-	0	226bd6af842e218a27fff7ceaed0c8740d6102530d239b747388f2012c6b4f5e	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
age1800_list_needsattn	0	85f15c5845ed99ed485ac887414c07827e610e93f535d9a148d2406b68f0684c	292	-	0	77debe12363501e1f5cfcbc41bdd5ca312151e9d1a3d4f659332a59f30b09888	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
age1800_next	0	14c67268d84cf6c9e437d1824a173ebd6925f7092fab6023abba286d6a3cb55b	44	-	0	9bd0180fa65008ada5ddd4b10d2d3d8d905cfef4adb66d4fd26ede8116263140	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
age1801_list_json	0	b9be42e55813987a9d1c696f29ab0942a54a243619f971c049f2d8a264858ae1	572	-	0	7b0a168694a4758d39073137870ed03fb01f210f4d57b16bf80a668c02212d31	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
