consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	365340a34282f799c1a3e088bbf9a99190a067b06b010699153e681e315aecb3	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	c5d2e0d8b3e58193ffbea6985de4ffa25303dd03ec813be4b7e8a2c2b12fe224	73	-	0	9c71ff696c5f04c376e42e431ebf18bd725a41f7b95bb1d1375d476eff61a9de	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all	0	55d4975807f21f9e883191f9488aa5c1b5b3d55c41df4caedf9d7baeedff77cd	272	-	0	0d744c7736743143a67d35507fc99f861f8ddb6b62c0f4920df753da9f90e1c5	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all 
list-all-json	0	cee8fd2e4bf74ca6ca8a7ed042f16907b142fea3674c87dc9451aa5324794049	593	-	0	e164deb56c82a089deaa206d2880c1953527e233460fd7852065076bfdc236e7	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
ls-alias	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	0c424a71eb06eab41d10a869423f6f464331c1ccffe6ebb3c241b1064d6cd499	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls 
ls-alias-all	0	55d4975807f21f9e883191f9488aa5c1b5b3d55c41df4caedf9d7baeedff77cd	272	-	0	bb84c15b6481a3452759ff13fbf11d2795728cdb7663c118a1d15b454b40e334	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls --all 
status	0	ca3dd087ac54264330dcb6e76ffe328e76f216532feebe5a5d0ca98ce45cd2a5	26	-	0	dbdb539d6084ea408121f61eabcea3e33d7167e154667337035dfc50912cd610	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg1 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	bbab6e439338dc1e8a28480942b560646e7349e55ace64ed4f5b01fa3ef86346	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
requests-all	0	842a3e174a3497beca9dcd53bf480bfedcc9abff66d86815c2c71c6984fe4299	209	-	0	6d7c75bbd4e0f07759021733271a01d216f8ec2055623f35508068db99348ff7	4	-	/tmp/aecx/arms/A1/c09-dupkey-unknown-rw/home/.ae/sessions/tg1/requests all 
agents	0	a594ce83fe3f952cf4d95ea89fe0330736c590a9400c22468b5d4fe6b520cd0f	43	-	0	04ee9227a6423abfc1d7a6e813b3614ca70f5341da2b1cc2654dfdb57bd6bb51	1	-	/tmp/aecx/arms/A1/c09-dupkey-unknown-rw/home/.ae/sessions/tg1/agents 
events-tail	143	24c968d4e5263a883615a70c4dda17edeed5318c478c05746c489c38550f8e17	1450	11254568ca77c6fc472f373fcd5260000b5f280e4be3cf9e4382417ff932e3a7	149	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	4s=yes	/tmp/aecx/arms/A1/c09-dupkey-unknown-rw/home/.ae/sessions/tg1/events-tail 
