# manifest-root	/tmp/aelx/L-END/compact-relaunch-lock-control/h/.ae
#path	type	mode	nlink	size	link	sha256
.	dir	755	5	160	-	-
archive	dir	700	4	128	-	-
archive/.publishing.6d1474a3-4aba-45e0-ba45-529a225e9366	dir	700	2	64	-	-
archive/6d1474a3-4aba-45e0-ba45-529a225e9366	dir	700	7	224	-	-
archive/6d1474a3-4aba-45e0-ba45-529a225e9366/digest.md	file	600	1	1308	-	3a2cee08c2c0a3adb6949ee2a309ece58fc89d74b025ebea8cb2dedc5958ccce
archive/6d1474a3-4aba-45e0-ba45-529a225e9366/events.jsonl	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/6d1474a3-4aba-45e0-ba45-529a225e9366/memo.tsv	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/6d1474a3-4aba-45e0-ba45-529a225e9366/messages	dir	700	2	64	-	-
archive/6d1474a3-4aba-45e0-ba45-529a225e9366/meta	file	600	1	661	-	ebe25dc41abf48c737d1e7e89eaf974eebd5a7aac03a8151dcd6ca6d6b510f03
config	file	644	1	210	-	cb3b0de9334d899a390262b82ecf27b194caa4b59f722a58e80ab00d5f17074f
sessions	dir	755	4	128	-	-
sessions/.lifecycle.cr1.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/cr1	dir	700	29	928	-	-
sessions/cr1/_lib	file	700	1	38617	-	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40
sessions/cr1/_register-sid	file	700	1	4618	-	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811
sessions/cr1/agents	file	700	1	1190	-	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6
sessions/cr1/ask	file	700	1	452	-	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e
sessions/cr1/events-tail	file	700	1	2876	-	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79
sessions/cr1/focus	file	700	1	555	-	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34
sessions/cr1/goal	file	700	1	1247	-	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d
sessions/cr1/interrupt	file	700	1	1447	-	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949
sessions/cr1/launch.main.sh	file	700	1	14433	-	8a6f177b4832ec2c2732ad4d34be680709421a36d9f3ef40e2faafe361ea14b3
sessions/cr1/launch.main.started	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/cr1/loop	file	700	1	158	-	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411
sessions/cr1/mark-done	file	700	1	200	-	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98
sessions/cr1/memo	file	700	1	2291	-	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389
sessions/cr1/meta	file	644	1	577	-	9d960846b707a50f871ef0cbee0e79746b3a558ebf9ff9fa2aca6eb2dd570015
sessions/cr1/meta.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/cr1/peak	file	700	1	73	-	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd
sessions/cr1/peek	file	700	1	707	-	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759
sessions/cr1/reply	file	700	1	3175	-	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41
sessions/cr1/requests	file	700	1	8092	-	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe
sessions/cr1/retire	file	700	1	1028	-	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b
sessions/cr1/review	file	700	1	801	-	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393
sessions/cr1/say	file	700	1	873	-	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c
sessions/cr1/send	file	700	1	2770	-	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8
sessions/cr1/spawn	file	700	1	930	-	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9
sessions/cr1/state	file	700	1	1560	-	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100
sessions/cr1/watchdog	file	700	1	46130	-	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1
sessions/cr1/workspace.md	file	644	1	9474	-	43f96682dc3d4adc353657dcfe0b0ae74c25f9395cd676f8f24a077c514a3b3b
