# verify from: this directory  (shasum -a 256 -c SHA256SUMS.txt)
# this listing EXCLUDES itself; a file cannot carry its own hash
0479b75edb1487ac8c9bdb455014803bce740a024ec2983f1e0ceb87ad23bd50  ./0launch-proj.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./0launch-proj.rc
aed2a2288725bbca0235827903a1bcc0b8cd92e73ca7634ba261f937f0bb35f0  ./0launch-proj.stderr
e3d4d94def65cb9358cdd77e3a0f4f86e5c1814eb0567c55ceb628da70bd9aec  ./0launch-proj.stdout
fdd868ad1c24a44f479aeae0c67a0238d2e36e43a7b4beb41cf2d8bfa4531183  ./0launch-projx.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./0launch-projx.rc
aed2a2288725bbca0235827903a1bcc0b8cd92e73ca7634ba261f937f0bb35f0  ./0launch-projx.stderr
e3d4d94def65cb9358cdd77e3a0f4f86e5c1814eb0567c55ceb628da70bd9aec  ./0launch-projx.stdout
4f380399682d74af8bc0fc19ba1400766a64fe634b8930fdc00f44aac5a79a28  ./1pre.aehome.tsv
4652a7118852d6e0c802640c8b3046c43080e7bae228e0854416eb50c7e1ee2b  ./1pre.ps.txt
4eddd7d33549aa2f2a4ee8257ac75ef98ccb5d28cdc1fec7c4a6f6168796f5de  ./1pre.sessions.tsv
e2e3694e363fd8761b2fb2c74eb22316c6dc95b24be04347c3aa59c7a8c7b0f8  ./1pre.tmux.txt
83faf965985617d12ab573e35eb8aa45fe12a1b68c91f9256860fc624bff2c26  ./2op.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./2op.rc
e1a2a9b9ef7054935817ef8492c2d3b3e448ba705d957f0beeccc44ca0fa467a  ./2op.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./2op.stdout
4f380399682d74af8bc0fc19ba1400766a64fe634b8930fdc00f44aac5a79a28  ./3post.aehome.tsv
4652a7118852d6e0c802640c8b3046c43080e7bae228e0854416eb50c7e1ee2b  ./3post.ps.txt
4eddd7d33549aa2f2a4ee8257ac75ef98ccb5d28cdc1fec7c4a6f6168796f5de  ./3post.sessions.tsv
e2e3694e363fd8761b2fb2c74eb22316c6dc95b24be04347c3aa59c7a8c7b0f8  ./3post.tmux.txt
bc3cba2c8ae1a393c9a267ca9f94d9f423e1f7b349fcd46786e796f2b22c003f  ./ARM.txt
b1f2b50dacde41281aad28cead1cf5965285327f80d2e98d7958d179481443ca  ./_ae_install_tmux_shim.extracted.sh
f7ddda056619a65eaf1dda5e3323c675e8db07e7b7c1cf2c0d80c0d1a4d79ece  ./consumer-inproc.txt
8ad707899dd9bf1aef6edead6d7b95ca5e542744ee70cfc47319765e474a6a83  ./fake/fake.2648.argv.nul
c4ebb12cd0a71a26dcfc13e494127a713011161dcbb2472cb65ae7cd7233e53e  ./fake/fake.2648.launch.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.2648.stdin.lines
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.2648.stdin.raw
7bd13a0ba83c7d206019fdb689c79b9b128be14a113b415f667ec04b4bb94fdb  ./fake/fake.3885.argv.nul
cef9d7298dfc405fe2f35d8a805b9f52bd6c5971008266c4a9d19ee870c45434  ./fake/fake.3885.launch.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.3885.stdin.lines
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./fake/fake.3885.stdin.raw
2eb1fd3b12dba244c5d94bde7f8bb64305b287e4c7fc879a789ebe5c0ed66661  ./fake/index.txt
ecdf2219fb94288627f440a5f3a6279f85dc5601c920d709d457874cdd50d589  ./preflight-tab.txt
b029b09c2b3b4719ca50ccb7cf33180ac2e2de3717b92464284900093d5555cd  ./tmux-argv.log
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./tmux-argv.op.log
