consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c44200c0984b9a4878eb0df196094fd49e7972a29ae46dbfc74a2eb995eacd46	302	-	0	bf6d676aa75e0ccc5101ac0f112a3bd350f93fc468fd264bf32d2bdbcbf91245	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	d334871af639ea2149ad1a39a9a092b0b76efcd6b70d2cee34c793616b865dcc	609	-	0	7165261885b76d891608f82787a66a301272635ee82420156d1ff0b1b6f6ab92	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	d334871af639ea2149ad1a39a9a092b0b76efcd6b70d2cee34c793616b865dcc	609	-	0	e34c7baa36f8ac401bf0e803675c4f8734d9f7f429bfe1a6c8252343f2a5623a	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	c44200c0984b9a4878eb0df196094fd49e7972a29ae46dbfc74a2eb995eacd46	302	-	0	2ca5a3f948565dc830e6dc9ef6e7653899bcdcc47c1a79155aa0b0ab3cf0daf6	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	c1e1be4594f4f21d613a643247f46336f61b2a3a9a7dda2d41b3330a9a311d03	609	-	0	e9a2feafd86febd4b04692bba01c739e605855a3975c1903a40fa149a8bb0654	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	7529bbc9a5c687d8647bc14eec5aa68d4455a060c1deddc1d4c35ceec9a2dc5c	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	677e3f1ada5ef1ce47ec8c95e2dace5fbbfadad058956e80ade946ab20a6fcb6	73	-	0	b50b418d17a8a32c5ada8f9312ab054f0ceb21711bac746941e0d1e60b07056c	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	1e7e9c3611384a83ad62fb532e215d9586911d4818db709e4a3cd36343ac820f	49	-	0	577fc5f894e3cd4e963d710ece273b6efbf5a386b95cf09f278ced3ed93aad2c	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	929564d17acb1deab5e6b3d7950fa2c41fa656abf0cf6b3a551ef38904db80f2	85	-	0	f0b8c7c066ff6367fddebc03e259642c7fd84eb1931e891711efb33d51aa6be4	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tpairdeadoverstale 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	07230c98b5e2b95c231f5f664c3722cf7ddb3a602e2adedcd3af948882fda9c6	4	-	/tmp/aecx/arms/A3b/c01-dead-over-stale-ro/home/.ae/sessions/tpairdeadoverstale/requests all 
