consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	156c76a4a85830cc2ee6cefce39e4000fc164e60e18ca7cb2243f5dcb7993575	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	965fffad9dc4e7fec2187d106e5a9fdc54c9163345d884c4c1dfe7a036eaddab	73	-	0	446eee99757d3f648dc2ad2eae26551516277ceef88b8be9f368569613ad5ef2	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all	0	a1d8693d373f6e9304ce67c8cc2eb617e21a0f0d0104389d200a9db67e8c1091	272	-	0	ae64c2a14c5990799f6574edcb1b861d4094022c900995f094d34d9424164641	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all 
list-all-json	0	3f59031bd3eb876cc6ae0d18cf817f833c8f87a25e2735de4e5aa4e11aff9eaa	593	-	0	d516f295320327a65840be113418a78164a0c704dfbd4d64470c873d1a38191d	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
ls-alias	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	5c57dd3865f1ad28eedb96b527e7978db547ae7a75bc1c5a19daef3074e4d90f	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls 
ls-alias-all	0	a1d8693d373f6e9304ce67c8cc2eb617e21a0f0d0104389d200a9db67e8c1091	272	-	0	f8d36320835416925ed1cba85f0109d523d455db18b85ee4b3bb2c0c8b4e1955	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls --all 
status	0	ca3dd087ac54264330dcb6e76ffe328e76f216532feebe5a5d0ca98ce45cd2a5	26	-	0	1b64163946840dd24fb9323bbbb68f66153f68d8013ed5e22f258d0809b4c606	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg1 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	3d6790bd7aafa3c88b9ea3df56c6a9ccd407e92c13b6428013cc6c5b862f61b6	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
requests-all	0	842a3e174a3497beca9dcd53bf480bfedcc9abff66d86815c2c71c6984fe4299	209	-	0	f7fd19b5580636ec8981588bc38804cf3f271641a4c2e4e7e4ea726493a4c560	4	-	/tmp/aecx/arms/A1/c01-healthy-ro/home/.ae/sessions/tg1/requests all 
agents	0	a594ce83fe3f952cf4d95ea89fe0330736c590a9400c22468b5d4fe6b520cd0f	43	-	0	a4ecccfd48af19d3fd7196aff60f9ea844f8df149271661e1d709da34f57703e	1	-	/tmp/aecx/arms/A1/c01-healthy-ro/home/.ae/sessions/tg1/agents 
events-tail	143	24c968d4e5263a883615a70c4dda17edeed5318c478c05746c489c38550f8e17	1450	11254568ca77c6fc472f373fcd5260000b5f280e4be3cf9e4382417ff932e3a7	149	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	4s=yes	/tmp/aecx/arms/A1/c01-healthy-ro/home/.ae/sessions/tg1/events-tail 
