consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	1bed465ba201a1f0d55073874881151b41a5294d6919f3249eb7d753dfcf20a4	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	7f1e13f021a6771d3ed2916da79f84ea6126d6d07aa6928594b0aa6146c7d0f4	73	-	0	30ae52c94efd4ecc35579886cc3144a29fee3b7ee1cdfd549f0e408bff41dd1d	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all	0	949b1d97dadefa3424abed2ce4ed4d404596bacdc7009532769b1e80ab2e1d0d	253	-	0	0b18924b9dd406c50bb35a45df7da98eb631a52a9061775cae1c772ec7e52108	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all 
list-all-json	0	6be9fff6aa84427b0eb771487c43bf4d1c77aff03dfafaeadcdcbaf8dcc3c0b2	671	-	0	8a1bb205eb34105c84efd0082630e187a53a1dfbb8558746ee636a4ee8c53455	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
ls-alias	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	c8e468fd32aa993812eb40c789eea1ca95ffc140356ff8ad0e13a6a295e001b4	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls 
ls-alias-all	0	949b1d97dadefa3424abed2ce4ed4d404596bacdc7009532769b1e80ab2e1d0d	253	-	0	0d21825111406d9470c6a2862b055814dcc8c3c7173faab0b2d224d04f1bcae4	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls --all 
status	0	f773eb5be1a3c5e532e028b973705f836b92b9854a0c61fad7e93572c9653134	27	-	0	66639ba5a1f577cb61db2e8e3061f91858bde8a61042f4576ff0b346ae694b92	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg10 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	b72dbffad61debc1edbcd0a4af1593274d005b84c31195bf7241090a69f5b522	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
requests-all	0	5066eb74e866c430279e916c66dd6ee7cc2a61cfb058cf97872cd3552295486d	401	-	0	6d03547c8004e310549a24411f6073e487a548212c4d81059c056c52ca9e444f	4	-	/tmp/aecx/arms/A1/c13-same-display-routing-ro/home/.ae/sessions/tg10/requests all 
agents	0	a594ce83fe3f952cf4d95ea89fe0330736c590a9400c22468b5d4fe6b520cd0f	43	-	0	b217ccd30cce5f49b990df116d4fb00862e51d3de9a09be0433f9c6bf55819af	1	-	/tmp/aecx/arms/A1/c13-same-display-routing-ro/home/.ae/sessions/tg10/agents 
events-tail	143	237acc8f814f037e65b12d9ec297a466d946b88cda20dfd95f31bba833b29314	840	11254568ca77c6fc472f373fcd5260000b5f280e4be3cf9e4382417ff932e3a7	149	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	4s=yes	/tmp/aecx/arms/A1/c13-same-display-routing-ro/home/.ae/sessions/tg10/events-tail 
