# manifest-root	/tmp/aelx/L-END/history-policy-c9-keep-false/h/.ae
#path	type	mode	nlink	size	link	sha256
.	dir	755	5	160	-	-
archive	dir	700	4	128	-	-
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542	dir	700	7	224	-	-
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542/digest.md	file	600	1	1307	-	5d51da1e52b946e12ab032347b093621a1056cec8bca3fdaf5b7810961aa94bb
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542/events.jsonl	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542/memo.tsv	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542/messages	dir	700	2	64	-	-
archive/8a147681-5e2e-4a29-89f6-ad1b5eea2542/meta	file	600	1	660	-	875d89f0f926795582852a45d3e04e4019421351c54f8cae144ef1c4fa5c451d
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8	dir	700	7	224	-	-
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8/digest.md	file	600	1	1307	-	70a2f19d4b7c2256346f81d7e17167766385cbcfe5902bc0002c0753217ab2a2
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8/events.jsonl	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8/memo.tsv	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8/messages	dir	700	2	64	-	-
archive/f7aed7f8-bbe1-4f4c-9eaf-2cc000bce5f8/meta	file	600	1	660	-	98f48439c5eaa525af0004c9bcf672103f07fde8bfc6e8cafb49a4526cc812af
config	file	644	1	236	-	519df18cd3e5ca5edf26bb4f7f9dd1c9ee07145d92bdc1e14aab30e57041b826
sessions	dir	755	4	128	-	-
sessions/.lifecycle.hp1.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/.lifecycle.hp2.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
