consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	d3b5006db527f7dd314032084db2125b293c7fd9db7cd3fb92932abf9ccf00d4	288	-	0	28c5a16270af328c87776e1e37af4ac6aa176212f2347dde5855016f9503f219	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	b36645a7e136df6ee17c2ac423978f6ac0aa3bbb3359a723f9805e39f5f7cbdb	579	-	0	f421b70bbbd3c74c1f9b9f1f80f6279a996e6908991b3245162539339c322270	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	b36645a7e136df6ee17c2ac423978f6ac0aa3bbb3359a723f9805e39f5f7cbdb	579	-	0	72d834d49b96201a9f72e41f0217d9c26ae5b9c65ac7d08ab794d2e634cb3407	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	d3b5006db527f7dd314032084db2125b293c7fd9db7cd3fb92932abf9ccf00d4	288	-	0	3e01cd817662c090e2924effdf61809105cfcd879312a960f8e1c066da38355f	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	b36645a7e136df6ee17c2ac423978f6ac0aa3bbb3359a723f9805e39f5f7cbdb	579	-	0	3b133ca4448a195bb8e65b67ed04d205b1d3b7de384b7a23c2ba90f36c08b3d7	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	4daf31fdddd3dd36cb0feb6e4b674d5dc2f7c79aa90e6514ab76a649dc11f154	29	-	0	a0931ec4f6070f5925fb0d3b9be8d25172aee3ba08aa3a7b44e6d92ef21336a1	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	7f7f02dc8d76b8ffeef949098702a0306a00b5d550b0615ff3e0d89a4ea61e0d	73	-	0	7350120c91e625e9e90caa1fd8c55a5fc939cc4777ff8385c95378d90f0f0c0a	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	4eec4c925bf58c4d6e57cf3c1c0c803d3291d9826ebe4ac822f8f3976e00b81f	41	-	0	f119405f058c2b6e01a53c7e6a780fbb4549ab484e134943294ddc2c2fcfdb5b	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	12253dd2da432281578ab7af964a48b97138a0c35df6b98d3a63391332fae63c	88	-	0	bd6ad7b70fca71621de1d1f65142a6bae8a8f36fc3ae88a7289cf1e4291e2bbf	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg2bl 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	b06dd95b2dd516b55b9dab6d19556920a5c74ccf3bba9251e86bcaa0369c102a	4	-	/tmp/aecx/arms/A3/c05-blocked-rw/home/.ae/sessions/tg2bl/requests all 
