consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	091fc975bee75f052aed9dad28911b8f6b3f6399113636bf59b1b62d555c2d9b	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	36639eadb3d852e997f74d6383045d000402a6c8b2bcbe65ec9913abb8bd497b	73	-	0	c5e97839bf15cb3bfe00985f33ea970d8ba02fea265b2cecc42c011273a49bb3	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all	0	55d4975807f21f9e883191f9488aa5c1b5b3d55c41df4caedf9d7baeedff77cd	272	-	0	915319fcc34b381a8310de5ed4b7a49dc12def68e0d1fac6ec5bc2369fac7eda	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all 
list-all-json	0	990f5a3ea050d603b02a6b26fefc8b1408ef2c8a707bdd9435410b2286d5ecca	593	-	0	df8c907ed7c1d984a7cf62f139a60cc58e0329390a885fa18ef22ab920195216	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
ls-alias	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	2eb1e23d0b06bbb38dd5fbadf2e8c56f945631c47d7e53426bd8ed3435c5eafe	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls 
ls-alias-all	0	55d4975807f21f9e883191f9488aa5c1b5b3d55c41df4caedf9d7baeedff77cd	272	-	0	423b956a53b212c2e480b496de93223e8ee3618760c0b57455ffe1acbb4d41a7	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls --all 
status	0	ca3dd087ac54264330dcb6e76ffe328e76f216532feebe5a5d0ca98ce45cd2a5	26	-	0	a211db0eb1cf9b972bdd16e12a07fc72b0e913de1862a67b175bae0f10e5ed2d	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg1 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	53c09ac7bbf2949c75e95177d7462dcf777ed6c22f89332bdb6913611364f5cb	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
requests-all	0	842a3e174a3497beca9dcd53bf480bfedcc9abff66d86815c2c71c6984fe4299	209	-	0	15a6ae9d56091d8e7bae643f4c16cfb9a9667b9b05c626096f93c475dfc3c96e	4	-	/tmp/aecx/arms/A1/c10-dupkey-unknown-rev-rw/home/.ae/sessions/tg1/requests all 
agents	0	a594ce83fe3f952cf4d95ea89fe0330736c590a9400c22468b5d4fe6b520cd0f	43	-	0	268495507c672173b61fa5b540765a013f8c29401967c472a53c00af14e6ae9c	1	-	/tmp/aecx/arms/A1/c10-dupkey-unknown-rev-rw/home/.ae/sessions/tg1/agents 
events-tail	143	24c968d4e5263a883615a70c4dda17edeed5318c478c05746c489c38550f8e17	1450	11254568ca77c6fc472f373fcd5260000b5f280e4be3cf9e4382417ff932e3a7	149	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	4s=yes	/tmp/aecx/arms/A1/c10-dupkey-unknown-rev-rw/home/.ae/sessions/tg1/events-tail 
