consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	105b7def4de455369dd775ec4c600d4c143beca3f5548c992f2950419bfd5f12	311	-	0	3fba2a962dbbe3b96929793064bcb291357bbc25fc86c091be881a9dbf664157	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	f1e56d324cd0508e68d4e3409d59da8a65eea0aea2001ab7758e2dfc7ed00f1c	641	-	0	378608f7c1c18cf7697130f1307b908fcfb1722126a915f519020bb2ba7c1523	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all-json	0	c3d31f9eca55c752102aea4a1521282a36e7cd7be15fe09c1ed1efaadf089d1f	641	-	0	054b271708cfec0afa64297e564350af5908089e0f283173a59d26d0bd189218	6	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
list-needsattn	0	105b7def4de455369dd775ec4c600d4c143beca3f5548c992f2950419bfd5f12	311	-	0	e8fec779de4687c1a8ab8800de728eb751b722867af2d9eb7a1ae7b5c7ae59d9	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn 
list-needsattn-json	0	c3d31f9eca55c752102aea4a1521282a36e7cd7be15fe09c1ed1efaadf089d1f	641	-	0	cac04ec5a908b6a6807cafa93f78fdd5b805da7939e0709fa623c409a5a7d02e	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --needs-attn --json 
list-active	0	105b7def4de455369dd775ec4c600d4c143beca3f5548c992f2950419bfd5f12	311	-	0	d5e9c700bb921f53a0689bc90fc212b65579a8b53b4cd6679e7ac2a8dc73aa21	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active 
list-active-json	0	c3d31f9eca55c752102aea4a1521282a36e7cd7be15fe09c1ed1efaadf089d1f	641	-	0	e659d394bf42821ab0f21dfad3fa246b4d898df3ac25522dbcb426f0403244c8	5	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --active --json 
next	0	6a461122b6d05b851b3e8406a88ce3ed9c0a83ff85a4a46d725fa7c5dd13edfb	57	-	0	bee15daac68d375f90af0f3de27ff4becd681a293d3524c30a0868b78b38aac0	3	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
status	0	929564d17acb1deab5e6b3d7950fa2c41fa656abf0cf6b3a551ef38904db80f2	85	-	0	48a3e242bc11ebee88365963c83059e8c74acccf24adf66558f5a459c19a4e92	4	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tpairstaleoverwaitinguser 
requests-all	0	c58c370f365bc569778e547d348a9a329ebbcbb30864f53c62409a74ed3cd429	97	-	0	ff34e6fe5e704b16e518f1a4f684dff515db085f18e963e6fe3c478be8f5dfa5	4	-	/tmp/aecx/arms/A3b/c02-stale-over-waitinguser-rw/home/.ae/sessions/tpairstaleoverwaitinguser/requests all 
