# verify from: this directory  (shasum -a 256 -c SHA256SUMS.txt)
# this listing EXCLUDES itself; a file cannot carry its own hash
087c2f1a19125aab2602307458ef1d5aea9e392d8c8bd93befc7a2c3358c6465  ./0launch-proj.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./0launch-proj.rc
aed2a2288725bbca0235827903a1bcc0b8cd92e73ca7634ba261f937f0bb35f0  ./0launch-proj.stderr
e3d4d94def65cb9358cdd77e3a0f4f86e5c1814eb0567c55ceb628da70bd9aec  ./0launch-proj.stdout
02b10c6ce56c1cd8dcb4e2ff9be47f75803f4f3619949db7a83cdca0bb20b07f  ./0launch-projx.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./0launch-projx.rc
aed2a2288725bbca0235827903a1bcc0b8cd92e73ca7634ba261f937f0bb35f0  ./0launch-projx.stderr
e3d4d94def65cb9358cdd77e3a0f4f86e5c1814eb0567c55ceb628da70bd9aec  ./0launch-projx.stdout
a6708f233624ac3fba8024eed4850a553d4355c5079182632ed243ace39a0726  ./1pre.aehome.tsv
145a3f65da0f024f6860f341474d4964c65bd30642394ed2d42e78d79fcf1cde  ./2rename.invocation
e3b9c2844b5a5c2677b3a2279db2ec8487491dd9a23d6b22fac153391b3bb63c  ./2rename.rc
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./2rename.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./2rename.stdout
fe84161700a5d068de10c97a8eb8500991c582fe163fbb2fd59ae530f563ebb8  ./3post-crash.aehome.tsv
5b15a959031ee57ce646773c3084c111d230108064749cde7d7b5de808becc46  ./4before.clone.tsv
a2991cb5b298b72e77c71be41899fcdeb8dcfd7f210cd4935ba04f362eeaa368  ./4stop.invocation
4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865  ./4stop.rc
95f5dac310fae660ff2ab0bada6d3faa995cdc398f7924257862110433c7eea7  ./4stop.stderr
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855  ./4stop.stdout
5b15a959031ee57ce646773c3084c111d230108064749cde7d7b5de808becc46  ./5after.clone.tsv
