consumer	rc	stdout_sha256	stdout_bytes	stderr_sha256	stderr_bytes	tmuxtrace_sha256	tmuxtrace_lines	bounded	argv
list	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	01ba165ec04e368a6324e19c6d48ce214c833975a085ceeb983c06d8411e245c	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list 
list-json	0	d0ec04ce5ddaef3d5695f998181bc5f466211d9d2bc5af56d26eebca364a32f2	73	-	0	ca95e31a1206c222c03c3ff42e2eda90870bf556132b76f35f59dbfdb190ed7e	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --json 
list-all	0	906df89334104161698d0d32f6ed5bc2c304de50ce8f33add47cc67a680143a3	130	c1a4683ff0e562fa20e59e6de496b8ccbd4486a6160df9aeba0904ccb5e3fb66	221	915b8c1e995ca32e21db7eba89033f0b634a9aca2135ba0d34ea5f1a2e390067	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all 
list-all-json	0	ecc96ac31d9a64537de386710bef8e1c610041ae96a8865c416e85c233ae9ec6	295	c1a4683ff0e562fa20e59e6de496b8ccbd4486a6160df9aeba0904ccb5e3fb66	221	45ea324b0a72443f1dc80b829dcdab0c4585c55e7bdd798dc87c24e4d8f0d86c	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae list --all --json 
ls-alias	0	c7b752d6ce10684cc7c833182b503a8aff6c760dca1adae88236ebd5b2e0ab71	45	-	0	3109d2738e7455bdf333136f3681c4376d57bc21ee0a81e9bd2cc7e653deccce	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls 
ls-alias-all	0	906df89334104161698d0d32f6ed5bc2c304de50ce8f33add47cc67a680143a3	130	c1a4683ff0e562fa20e59e6de496b8ccbd4486a6160df9aeba0904ccb5e3fb66	221	2d88e62d340d45c1edbc26bb55bb0573dd50d04c7356eced952fb74eeec08e69	2	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae ls --all 
status	0	ca3dd087ac54264330dcb6e76ffe328e76f216532feebe5a5d0ca98ce45cd2a5	26	-	0	76aa8ea7977c1bd6491aa81aa83d00f9d1e606b5d7bb37dc0885960cbb5f9bbf	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae status tg1 
next	1	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	97525521541915928a285effd06b3c08937e7f6c57e238a7ecc6737c5284202d	45	c2532069d6133cbb384741105408bdf2fe18bc8be4261ada98d1717a794eebea	1	-	/opt/homebrew/bin/bash /private/tmp/claude-501/-Users-ckriech-projects-clemens33-ae-rust/347d2089-7268-421d-8188-8924e246bbf0/scratchpad/frozen/ae next 
requests-all	0	842a3e174a3497beca9dcd53bf480bfedcc9abff66d86815c2c71c6984fe4299	209	99302fc6e2078697eb3d3137a1a22cfb9ea3a5df561fdcfbdce089c934c37191	182	7e40e91f577313c4d9528b9452f66d42b275dbb49b6e0a0b153ed6233975478f	4	-	/tmp/aecx/arms/A1/c02-meta-mode-000-ro/home/.ae/sessions/tg1/requests all 
agents	0	a594ce83fe3f952cf4d95ea89fe0330736c590a9400c22468b5d4fe6b520cd0f	43	99302fc6e2078697eb3d3137a1a22cfb9ea3a5df561fdcfbdce089c934c37191	182	df316de0458bdf8f31cf71b8647f5834587567e02ccecd810caff2545f4572d9	1	-	/tmp/aecx/arms/A1/c02-meta-mode-000-ro/home/.ae/sessions/tg1/agents 
events-tail	143	24c968d4e5263a883615a70c4dda17edeed5318c478c05746c489c38550f8e17	1450	11254568ca77c6fc472f373fcd5260000b5f280e4be3cf9e4382417ff932e3a7	149	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	4s=yes	/tmp/aecx/arms/A1/c02-meta-mode-000-ro/home/.ae/sessions/tg1/events-tail 
