# manifest-root	/tmp/aelx/L-FROM/existing-target-running/h/.ae
#path	type	mode	nlink	size	link	sha256
.	dir	755	5	160	-	-
archive	dir	700	3	96	-	-
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a	dir	700	7	224	-	-
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a/digest.md	file	600	1	1303	-	e2e81ae2821b930f12917fb5f4fbd61d90b352291f9f88185118bd47568a2041
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a/events.jsonl	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a/memo.tsv	file	600	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a/messages	dir	700	2	64	-	-
archive/a15ea07d-476b-4546-b5ab-0416c1a1282a/meta	file	600	1	656	-	9875786aab2fa66ea0b671e0adb99c9a0ea51510da2441a7fb95a8b35e0fa4b6
config	file	644	1	200	-	c9f553c0bd50457ce58550ed9e15251265fd7f3c9867ea770a2958fd844658b9
sessions	dir	755	5	160	-	-
sessions/.lifecycle.par.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/.lifecycle.tgt.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/tgt	dir	700	30	960	-	-
sessions/tgt/.watchdog.pid	file	644	1	6	-	978dedabbacebd4ddffab433f47087d2b52298201099ee5b6a7e9493ef253a07
sessions/tgt/_lib	file	700	1	38617	-	91da0d9b5bcd6d3c8abcd5c974fe7be0c63a329ba5971cbbb57b6fd8e71a2d40
sessions/tgt/_register-sid	file	700	1	4618	-	c721ca5febeedffb03db2f4fc0b50034e3e4674d1a95fac7715e345242ad1811
sessions/tgt/agents	file	700	1	1190	-	e97fd815e17b2c05af59e74dff8e86a7a4758699bf440f83508ff6601207cff6
sessions/tgt/ask	file	700	1	452	-	b9e34f5a19049f490477578df6890a104eece6212ab71c7252599ba08a23f67e
sessions/tgt/events-tail	file	700	1	2876	-	3a238f619cef096f841b46154f733cf69c02ed692140f476d0d922a9920f1f79
sessions/tgt/focus	file	700	1	555	-	b99c064fc6d6cedb48a4ac6506bc7eadb91eb78784976c7e8aa8b37a71c1ae34
sessions/tgt/goal	file	700	1	1247	-	19aaeae31baaeb7683213c5d796e00f0791d5c2ca575a66663e113d1970f811d
sessions/tgt/interrupt	file	700	1	1447	-	c4ae6dd3260d97d9531a7d5431cfd70448e784e926cc8fb97d168dffc706a949
sessions/tgt/launch.main.sh	file	700	1	14273	-	96ade2f5fabfe7e9d14a22852d9e1f9febc3db29e4af5efb8453347dcdf50fbf
sessions/tgt/launch.main.started	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/tgt/loop	file	700	1	158	-	9ccb473ebd8d94e93b1b5963e3791abdf1c7a2f36d3a7c3cda5ca9ad7029e411
sessions/tgt/mark-done	file	700	1	200	-	e6ac70ef4b06895da3c0c2c467bb516fe78d2e893edb68f8208f2a32b4fafe98
sessions/tgt/memo	file	700	1	2291	-	015b02d44e3f623ed36c0f5d562c8d17e562383c178b59898bd90e8c24aa3389
sessions/tgt/meta	file	644	1	552	-	a171a167d6c2f031b771d7ee3f0a9ceb78e237c1bfc54bca0d1825602c2ecf67
sessions/tgt/meta.lock	file	644	1	0	-	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
sessions/tgt/peak	file	700	1	73	-	e80cd4509934a5aa3cd1ed857cda8b359aad9f19f481a21fa6f21243b62442dd
sessions/tgt/peek	file	700	1	707	-	aca933b1b14b03b1e277e28516a60928d6c24020fd6cc4af909ae1accb095759
sessions/tgt/reply	file	700	1	3175	-	7d60a140b30bbbe0ddd15e5d8f343b21d4e284bec69df6a56c109cdd906f3a41
sessions/tgt/requests	file	700	1	8092	-	12250cf45a289ed6f42a48139df9e420ad6f07102f99590641550b92d2358ffe
sessions/tgt/retire	file	700	1	1028	-	1883cb76e0d3222a86f3bb9147b410a31d5b41b4358c28c1fca19398a5006a7b
sessions/tgt/review	file	700	1	801	-	c84399469d74eda29059d073f8550bd2b937f6f515b08bcdc33b56d3c4f70393
sessions/tgt/say	file	700	1	873	-	ffe33dded31fae60aa35b83fd9df5e783f2a110bd7753865940fdda5704b624c
sessions/tgt/send	file	700	1	2770	-	91b0ec71a12125546951f5cac6c90958940b5d153ba8164524bb951e10fb24a8
sessions/tgt/spawn	file	700	1	930	-	336e8271fef419a91d513d4f279f8b220376861c53e39120540d812c3598a6a9
sessions/tgt/state	file	700	1	1560	-	986a6441f22f3f13385a5a492779081d28aaf38e7239f440078c8ff395cc9100
sessions/tgt/watchdog	file	700	1	46130	-	d84a15e45271d9ea64fb4f188c0be59f7be2c898c95e18b4ec3b46e25de06cc1
sessions/tgt/workspace.md	file	644	1	9299	-	dca5b304f21e2f904efc9b1852bc9d9d53a0e144195f4e5598ffaae178f56687
